,productId,productNumber,status,productUpdateDate,owningOrganisationId,owningOrganisationNumber,owningOrganisationName,productName,productDescription,productCategoryId,productImage,boundary,addresses,score,productPixelURL,category,product_types,nextOccurrence
14,6474a3bfe7c5da164b06b6ce,SY0001542,ACTIVE,Thu Aug 17 2023 15:06:30 GMT+0400 (+04),62591d341df4c236452f0c7d,OR0000632,Nature Senses Tours,Nature Senses Tours-Anse Major Trail: A Sensory Symphony of Nature's Beauty,"Immerse yourself in an enchanting sensory experience as Nature Senses Tours presents the captivating Anse Major Trails. A harmonious convergence of nature's elements, from the sensuous dance of mountain streams over colossal granite boulders to the unknown joy that fills the air as they gracefully merge with the turquoise ocean, every step along this trail unveils a breathtaking vista beyond imagination.

 Our guide will lead you through this wonderland, unveiling the secrets of the magical ancestral remedies, traditional practices, and superstitious beliefs associated with these extraordinary species.

 Listening to the symphony of endemic birdsong as endemic species flit through the canopies above. Inhale the intoxicating fragrances of blossoming flowers and ancient trees, their presence a testament to the resilience and adaptability of nature.

Anse Major Trails is a visual masterpiece that defies any form of description or tale. Only your eyes can truly do justice to the extreme beauty that unfolds before you. 

Discover the secrets, unlock the power of ancestral remedies, and embrace the traditions and superstitions that have shaped this captivating paradise. Let your senses be stirred by the allure of Anse Major, and allow its wonders to leave an indelible mark on your soul.",TOUR,"https://assets.parrapi.com/images/81d53a70b8fcfd0b49636c3cdf2ddd57.jpeg?rect=0,875,3000,2250&w=280&h=210&rot=360","MULTIPOINT(55.5150289 -4.6900443,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Anse Aux Pins', 'address_line2': 'Bodamien', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Anse Aux Pins', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6474a3bfe7c5da164b06b6ce&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
15,64796c5a6bdc1f404ee4672e,SY0001553,ACTIVE,Fri Sep 22 2023 09:56:49 GMT+0400 (+04),64796be271381b5dfe2f8cc2,OR0001180,One Love Fishing & Boat Charter,One Love Fishing & Boat Charter,"One Love Fishing & Boat Charter is based at Grand Anse, Praslin.

We provide a variety of tours such as Island Hopping to various inner Islands and fishing trips that cater to the multiple fishing categories such as jigging, popping, trolling and bottom fishing.

We are available to pick up at all locations accessible by beach as well as arranging car transfer to our boat location.

Our trips can also be catered to your liking.",TOUR,"https://assets.parrapi.com/images/26cd696ce07f40b240d83a20b5fe5a79.jpeg?rect=151,2,3137,2353&w=280&h=210&rot=360","-4.326149028016882,55.71118712425232","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Grand Anse', 'city': 'Grand Anse', 'state': 'Grand Anse Praslin', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64796c5a6bdc1f404ee4672e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
16,645c8051e8854879f0fb268b,SY0001501,ACTIVE,Tue May 30 2023 08:54:54 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,Reef Safari,"Discover pirate graves, giant tortoises, tropical reefs and a kaleidoscopic underwater world with this full-day cruise in the St Anne Marine Park. Your exploration of these protected waters includes ample time for swimming, snorkelling and a reef tour in a semi-submersible vessel. A delicious Creole lunch is served on board our catamaran, along with musical entertainment. Next, visit Moyenne Island where you will encounter free-roaming giant tortoises and ancient ruins. You’re free to explore the island’s nature trails or relax on the beach.

Includes hotel transfers, cruising, snorkelling, all entrance fees, semi-submersible reef tour, lunch, water, soft drinks, and visit to Moyenne Island

This tour is only available to clients staying on Mahé.",TOUR,"https://assets.parrapi.com/images/81e94f59fd93f52104f87eef2c6bde74.jpeg?rect=238,0,3383,2537&w=280&h=210&rot=360","-4.6223952,55.44976699999999","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645c8051e8854879f0fb268b&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
17,60766706c53657042f06672f,SY0000209,ACTIVE,Mon Apr 17 2023 14:05:46 GMT+0400 (+04),607665ffdd398e69cc2185db,OR0000113,SeyDiscoveryTour ,SeyDiscoveryTour,"We are specialists in bringing you as close as possible to the Seychelles through various uniquely tailor-make excursions such as; driven sightseeing guided tours, hiking trails, beach picnic barbecue, meet with the fishermen, learn to cook and dine in Seychelles homes, learn to dance like a Seychellois, and more... The company was formed in 2016 out of 20 years of local tourism and international travel related professional experience. The founder Mr. Michel Thomas known by many as Michael has a very broad knowledge of local as well as european facts such as; the mentality, culture, tradition, history, behaviour, trends and more which is blended with his rich knowledge of our Seychelles cuisine, music, dances, flora and fauna, underwater world, geography and more. Through SeyDiscoveryTour there is never a dull or uncertain moment whilst we keep you entertained with a large selection of choices of various packages to meet and exceed your desires and dreams. We work with all nationalities and age groups, and our excursions are never identical which gives yours its unique identity. A selection of 5 languages are manifested  within our team from Seychelles kreol, german, russian, english and french. Do it and joy it!!!",TOUR,"https://assets.parrapi.com/images/3a579588f591e2136fa3896dc72e5263.jpeg?rect=0,1193,2322,1742&w=280&h=210&rot=360","MULTIPOINT(55.42989009999999 -4.616732499999999,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': ""D'Offay Estate"", 'address_line2': 'GAMA Apt. 4', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Aux Caps', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=60766706c53657042f06672f&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
18,634bf5d92a46f629a6165917,SY0001267,ACTIVE,Fri Nov 18 2022 09:57:00 GMT+0400 (+04),634bf532dde4402eb43af73e,OR0001015,SPASS Touren,Spass Touren,"Spass Touren is a tour guide which provides unforgettable experiences, with laughter and joy. Our tours are available in both English and German. We offer various tours such as visiting the capital, Victoria and discovering the island. 
Embark on a journey with us to see the most breathtaking views of the island. You have the chance to taste our delicious creole food along the way, if you wish.",TOUR,"https://assets.parrapi.com/images/5dc8fff9e1b5c90ebed621b21b4d05a7.jpeg?rect=0,1,2457,1843&w=280&h=210&rot=360","MULTIPOINT(55.51087219999999 -4.7779887,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Takamaka', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=634bf5d92a46f629a6165917&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
19,62d6a902f8883a1028bea87e,SY0001077,ACTIVE,Wed Jun 28 2023 15:32:19 GMT+0400 (+04),62cd1e91bc8fc123df29f62a,OR0000759,Taxi Tour Seychelles,Taxi Tour Seychelles,"Most affordable and value for money on the Island. Friendly driver, which will ensure you will have the creole experience. For the best experience while visiting the islands in Seychelles. Taxi transfers, and tour of the Island.
With Taxi Tour Seychelles you can customise your island tour, decide when to stop, and where to stop.",TOUR,"https://assets.parrapi.com/images/5b374c57dd213fd42d15331b50d8e2b6.jpeg?rect=137,0,2048,1536&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'Le Rocher', 'address_line2': 'Ward Building - Next to Seybrew', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d6a902f8883a1028bea87e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
20,645a3e0484b91c13b8d28c05,SY0001494,ACTIVE,Wed May 31 2023 08:44:10 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,Turtles & Tortoises: Three Island Cruise,"Set sail and Explore three unique Islands in an Island hopping adventure.

Enjoy island-hopping between Cousin, Curieuse and St. Pierre islands – each with its own unique biodiversity and natural charm! This full-day excursion takes you to two nature reserves and is perfect for outdoor enthusiasts interested in learning more about Seychelles’ indigenous fauna and flora.

During a guided nature walk on Cousin Island Special Reserve, you are sure to encounter turtle nests and endangered species of rare endemic birds. On Curieuse, you will meet inquisitive giant tortoises and are invited to learn more about one of Seychelles’ keystone species. Relax with them on the beach before lunch is served on board our catamaran. In the afternoon, you’ll head to St. Pierre islet, where snorkelling amongst a kaleidoscope of tropical fish will leave you with vibrant memories of your time in paradise.

Includes hotel transfers, boat transfers, entrance fees, lunch, water, soft drinks, guided nature walk at Cousin Special Reserve (wet landing), meeting giant tortoises at Curieuse, snorkelling at St. Pierre

This tour is only available to clients staying on Praslin.",TOUR,"https://assets.parrapi.com/images/d02bb295e01b28b1ac3c383cb31e5c88.jpeg?rect=139,0,2223,1667&w=280&h=210&rot=360","MULTIPOINT(55.44976699999999 -4.6223952,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645a3e0484b91c13b8d28c05&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
21,645c9e9c3092be178c9be77e,SY0001503,ACTIVE,Tue May 23 2023 08:32:15 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,Vallée de Mai & Anse Lazio,"Explore the wonders of Praslin, Seychelles’ second-largest island. With a small population, life on Praslin is relaxed and the breathtaking scenery pristine. Let Mason’s Travel guide you around the island and visit its two most famous attractions!

Visit the famous Vallée de Mai, a unique biosphere well deserving of its allocation as a UNESCO World Heritage Site. Once believed to be the original site of the Garden of Eden, this magical place offers a forest of larger-than-life palms which play host to an array of rare and endemic species. Discover the Coco der Mer palm and its iconic seed, the largest on earth, as you take a leisurely guided tour through this awe-inspiring primaeval forest.  

Next, visit the world-famous Anse Lazio. This pristine beach, with its white sands and clear waters, is fringed by lush vegetation and bordered by magnificent granite boulders. Here you can swim, sunbathe or relax on the soft sands of one of Seychelles’ finest strands.

This tour is only available to clients staying on Praslin.",TOUR,"https://assets.parrapi.com/images/a9c4a0b4f634fc64e7a376006be7b97d.jpeg?rect=0,1,3391,2543&w=280&h=210&rot=360","-4.6223952,55.44976699999999","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645c9e9c3092be178c9be77e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CSTOURS,
0,62e3c495dd75d76e4fa2cc72,SY0001123,ACTIVE,Tue Jul 04 2023 08:25:54 GMT+0400 (+04),62e3c297db4d49222e64c5be,OR0000900,AmberJack Fly & Fishing Charters,AmberJack Fly & Fishing Charters,"Fly Fishing, Big Game, Jigging, Popping, Bottom Fishing & Light Tackle Spinning Charters around Praslin Island. 
Experienced Skippers & Guides in all fishing disciplines will make your trip enjoyable.
Full day, half day & per hour trips available to suit your needs.
Combined Fishing and Island tours with BBQ can be arranged.",TOUR,"https://assets.parrapi.com/images/c69e9f8ebc493f805b0dd6c6d1e19f67.jpeg?rect=0,378,3024,2268&w=280&h=210&rot=360","-4.299745455.491977,55.7175571","[{'address_type': 'PHYSICAL', 'address_line': 'Anse Boudin', 'address_line2': 'Just Past Raffles', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62e3c495dd75d76e4fa2cc72&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,STOURS,
1,62d5c666f8883a1028bea7ee,SY0001066,ACTIVE,Tue Sep 26 2023 13:49:11 GMT+0400 (+04),61a7254609afe659563ca4b9,OR0000410,Everlasting Dream Sesel,Everlasting Dream Sesel,"Welcome to Everlasting Dream Sesel, where your Safety throughout tours and events organised by us remains our responsibility. Everlasting Dream Sesel aims at ensuring that you have an everlasting memories while in the Seychelles Islands. We can prepare your itinerary and organise your activity and any requests. Apart from tours, Everlasting Dream Sesel offers a wide range of other services such as, birthday and wedding decorations, horse riding, sea diving, semi submarine experiences, fishing trips and many more. Contact us and ask. We are at your service.",TOUR,"https://assets.parrapi.com/images/eeedf362284b1946415219f3dee2b95e.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","MULTIPOINT(55.480396 -4.6826693,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Union Vale Mahe', 'address_line2': 'Union Vale Mahe', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'English River', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d5c666f8883a1028bea7ee&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,STOURS,
2,62eb8c89926dcc40c6d53bce,SY0001137,ACTIVE,Fri Jul 21 2023 13:19:08 GMT+0400 (+04),62d15096db4d49222e64c453,OR0000825,FlySeychelles Water Sport,Fly Seychelles Skydiving Center,"EXPERIENCE THE MOST BEAUTIFUL VIEWS IN PRASLINE

We are Seychelles’ premier skydiving center.

Located on the fine, powdery-white sand of the Cote d’Or beach in the stunning Anse Volbert bay, we are proud to bring professional skydiving of the highest quality to the Seychelles.

Whether you plan to jump for the first time or you’re an experienced skydiver, we can’t wait to welcome you. Come experience Seychelles skydiving at its best!",TOUR,"https://assets.parrapi.com/images/20f3cd34232b984003f7c5c0a6a52f5a.jpeg?rect=88,0,5119,3839&w=280&h=210&rot=360","-4.32303,55.755047","[{'address_type': 'PHYSICAL', 'address_line': 'Cote d’or lodge ', 'address_line2': 'Lodge', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62eb8c89926dcc40c6d53bce&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,STOURS,
3,60766706c53657042f06672f,SY0000209,ACTIVE,Mon Apr 17 2023 14:05:46 GMT+0400 (+04),607665ffdd398e69cc2185db,OR0000113,SeyDiscoveryTour ,SeyDiscoveryTour,"We are specialists in bringing you as close as possible to the Seychelles through various uniquely tailor-make excursions such as; driven sightseeing guided tours, hiking trails, beach picnic barbecue, meet with the fishermen, learn to cook and dine in Seychelles homes, learn to dance like a Seychellois, and more... The company was formed in 2016 out of 20 years of local tourism and international travel related professional experience. The founder Mr. Michel Thomas known by many as Michael has a very broad knowledge of local as well as european facts such as; the mentality, culture, tradition, history, behaviour, trends and more which is blended with his rich knowledge of our Seychelles cuisine, music, dances, flora and fauna, underwater world, geography and more. Through SeyDiscoveryTour there is never a dull or uncertain moment whilst we keep you entertained with a large selection of choices of various packages to meet and exceed your desires and dreams. We work with all nationalities and age groups, and our excursions are never identical which gives yours its unique identity. A selection of 5 languages are manifested  within our team from Seychelles kreol, german, russian, english and french. Do it and joy it!!!",TOUR,"https://assets.parrapi.com/images/3a579588f591e2136fa3896dc72e5263.jpeg?rect=0,1193,2322,1742&w=280&h=210&rot=360","MULTIPOINT(55.42989009999999 -4.616732499999999,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': ""D'Offay Estate"", 'address_line2': 'GAMA Apt. 4', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Aux Caps', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=60766706c53657042f06672f&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,STOURS,
0,64a54fe69d3c91098cbfa44b,SY0001763,ACTIVE,Wed Sep 13 2023 13:30:16 GMT+0400 (+04),64a54f8f18cbf41b911b48e0,OR0001359,Adventure Trail,Adventure Trail,"If you're looking for a fun and scenic hike on la digue island, you should check out Adventure Trail. It takes you through lush forests, rocky hills,highest point and stunning views of the ocean. You'll see exotic birds and colorful flowers along the way. Adventure Trail is suitable for fitness levels, and it's a great way to explore the natural beauty of la digue island.",TOUR,"https://assets.parrapi.com/images/3466dd515766679650e85fb8a843da65.jpeg?rect=784,1,2448,1836&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Guide', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'La Passe', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64a54fe69d3c91098cbfa44b&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
1,61ea5088d6b59121c04ef23b,SY0000676,ACTIVE,Thu Sep 07 2023 09:21:51 GMT+0400 (+04),610a71b1b883d9361a859fd0,OR0000312,Seychelles Parks and Gardens Authority,Biodiversity Heritage Tours,"If you enjoy long leisurely walks, gardens, nature, the outdoors and photography, the Biodiversity Centre is the place for you. A guided tour through the 17 hectares centre, located on the west coast of Mahe Island allows visitors to experience the vegetation of different ecosystems present in Seychelles. Our experienced guide will take you to our various gardens, such as the “Scent Garden”, “Palm Forest” and “Succulent Garden”. In the Palm Forest you will discover all of the six endemic palms of Seychelles, including the famous Coco de Mer.

The Biodiversity Heritage Tours are voyages of discovery deep in the Creole Culture lived by our ancestors. Reliving a time when nature was the remedy to all; the local cuisines, a pharmacy for all sorts of ailments and cures to the traditional superstitions of being maliciously cursed.

Launching during the Seychelles Tourism Festival 2022, this guided tour will be available 3 times-a-day, every day at 9am, 11am and 2pm.",TOUR,"https://assets.parrapi.com/images/4aa64631b1f805de071acb5b6baad947.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","MULTIPOINT(55.46498328513336 -4.694937739411885,55.454292 -4.683438,55.454292 -4.683438)","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'National Biodiversity Centre', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Grand Anse', 'city': 'Grand Anse Village', 'state': 'Grand Anse Mahe', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=61ea5088d6b59121c04ef23b&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
2,62d5c666f8883a1028bea7ee,SY0001066,ACTIVE,Tue Sep 26 2023 13:49:11 GMT+0400 (+04),61a7254609afe659563ca4b9,OR0000410,Everlasting Dream Sesel,Everlasting Dream Sesel,"Welcome to Everlasting Dream Sesel, where your Safety throughout tours and events organised by us remains our responsibility. Everlasting Dream Sesel aims at ensuring that you have an everlasting memories while in the Seychelles Islands. We can prepare your itinerary and organise your activity and any requests. Apart from tours, Everlasting Dream Sesel offers a wide range of other services such as, birthday and wedding decorations, horse riding, sea diving, semi submarine experiences, fishing trips and many more. Contact us and ask. We are at your service.",TOUR,"https://assets.parrapi.com/images/eeedf362284b1946415219f3dee2b95e.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","MULTIPOINT(55.480396 -4.6826693,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Union Vale Mahe', 'address_line2': 'Union Vale Mahe', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'English River', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d5c666f8883a1028bea7ee&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
3,64a2adb98fdc8f69422a0277,SY0001732,ACTIVE,Thu Jul 06 2023 08:47:26 GMT+0400 (+04),64a2ad4df08cd63e7b30d96d,OR0001336,La Digue Paradise Tours,La Digue Paradise Tours,"If you're looking for a fun and relaxing way to explore La Digue island, look no further than La Digue Paradise Tours. They offer a variety of tours,private and groups that suit your preferences and budget, from bike rides to kayaks. You'll get to see the stunning beaches, wildlife, and culture of this beautiful island, and enjoy the friendly service of the guide. La Digue Paradise Tours is the perfect choice for your next vacation.",TOUR,"https://assets.parrapi.com/images/66d44f057229b09410f620b42716defc.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.3190725,55.69395129999999","[{'address_type': 'PHYSICAL', 'address_line': 'Grand Anse', 'address_line2': 'Guide', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64a2adb98fdc8f69422a0277&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
4,645b7f0ffb4df4238ae7c83a,SY0001498,ACTIVE,Thu May 25 2023 10:04:32 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,La Digue: Bikes & Beaches,"Cycle along palm-lined streets with this self-guided tour of La Digue. Seychelles’ most charming island is known for its relaxed island culture, spectacular beaches and colourful Creole architecture. Mason’s Travel will arrange your bicycle hire and transfers from your hotel, leaving you free to discover all that the island has to offer (eg. a nature reserve, the historic L’Union Estate and Anse Source d’Argent – the most photographed beach in the world). One of our friendly reps will meet you at the jetty with your bicycle and share recommendations for routes to explore.

Includes hotel transfers, boat transfers, bicycle hire, and entrance to L’Union Estate. Please note: lunch is not included

Daily Departures from Praslin",TOUR,"https://assets.parrapi.com/images/516e3ceb99912bb421992e3bb70f237b.jpeg?rect=563,0,4864,3648&w=280&h=210&rot=360","-4.6223952,55.44976699999999","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645b7f0ffb4df4238ae7c83a&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
5,63abf6a1f7b88e6aeb25c395,SY0001355,ACTIVE,Wed Dec 28 2022 12:33:41 GMT+0400 (+04),6075504ea9f5d027b22d5947,OR0000096,Nana's Tour,Nana's Tour,"Nana's Tour will turn your holiday into a memorable experience. Discover the real beauty of the paradise islands of Seychelles in a personalised, family friendly and affordable way.
A professional service for sightseeing tours of Mahe, Praslin, La Digue, Curieuse and many more.
We offer fishing & boat trips including barbeque and sunset cruises.
We also offer activities such as snorkeling and nature trail hiking.",TOUR,"https://assets.parrapi.com/images/56f16529b3db655ada30c3dc5955670d.jpeg?rect=0,714,2448,1836&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Glacis', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63abf6a1f7b88e6aeb25c395&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
6,637bae9507d3154a6c42bc31,SY0001327,ACTIVE,Wed Jul 26 2023 14:47:00 GMT+0400 (+04),62591d341df4c236452f0c7d,OR0000632,Nature Senses Tours,Nature Senses Tour - Breathtaking Copolia Trail,"Nature Senses Tours, is your ultimate guide to the natural wonders of Seychelles. Our tailor-made experiences are designed to immerse you in the breathtaking landscapes and rich biodiversity of this tropical paradise. From ecological tours and mountain trails to nature walks, heritage tours, and bird-watching expeditions, we offer a diverse range of activities that cater to your interests.

The Copolia enchanting hiking trail will take you through the lush tropical rainforest of Morne Seychellois, on Mahé, the largest island in Seychelles. As you ascend the trail, you'll be surrounded by towering trees, exotic bird calls, and the sweet fragrance of endemic flowers. At the summit, a breathtaking panoramic view of the island awaits, rewarding your efforts with a stunning vista of lush greenery, pristine coastline, and the vast expanse of the Indian Ocean.

Our expert guides will not only lead you along the trail but also provide fascinating insights into the flora and fauna you encounter. Share the medicinal properties of plants, their cultural significance, and the delicate balance that sustains Seychelles' unique ecosystems.

Join us at Nature Senses Tours, where you'll awaken your senses to the wonders of nature and forge a deeper connection with this awe-inspiring destination.",TOUR,"https://assets.parrapi.com/images/f085f00bf4eafbe4bec1b718ff264e64.jpeg?rect=0,1193,2322,1742&w=280&h=210&rot=360","MULTIPOINT(55.5150289 -4.6900443,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Anse Aux Pins', 'address_line2': 'Bodamien', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Anse Aux Pins', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=637bae9507d3154a6c42bc31&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
7,64796c5a6bdc1f404ee4672e,SY0001553,ACTIVE,Fri Sep 22 2023 09:56:49 GMT+0400 (+04),64796be271381b5dfe2f8cc2,OR0001180,One Love Fishing & Boat Charter,One Love Fishing & Boat Charter,"One Love Fishing & Boat Charter is based at Grand Anse, Praslin.

We provide a variety of tours such as Island Hopping to various inner Islands and fishing trips that cater to the multiple fishing categories such as jigging, popping, trolling and bottom fishing.

We are available to pick up at all locations accessible by beach as well as arranging car transfer to our boat location.

Our trips can also be catered to your liking.",TOUR,"https://assets.parrapi.com/images/26cd696ce07f40b240d83a20b5fe5a79.jpeg?rect=151,2,3137,2353&w=280&h=210&rot=360","-4.326149028016882,55.71118712425232","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Grand Anse', 'city': 'Grand Anse', 'state': 'Grand Anse Praslin', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64796c5a6bdc1f404ee4672e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
